Date,Province_State,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_work,mobility_residential
2021-05-25,Dadra and Nagar Haveli,-41.0,29.0,-32.0,-12.0,-13.0,12.0
2021-05-26,Dadra and Nagar Haveli,-43.0,21.0,-35.0,1.0,-12.0,12.0
2021-05-27,Dadra and Nagar Haveli,-42.0,7.0,-40.0,-28.0,-12.0,12.0
2021-05-28,Dadra and Nagar Haveli,-35.0,60.0,-39.0,-8.0,-9.0,11.0
2021-05-29,Dadra and Nagar Haveli,-67.0,-41.0,-47.0,-26.0,-13.0,15.0
2021-05-30,Dadra and Nagar Haveli,-69.0,-46.0,-56.0,-25.0,-14.0,16.0
2021-05-31,Dadra and Nagar Haveli,-32.0,30.0,-29.0,-14.0,-8.0,10.0
2021-06-01,Dadra and Nagar Haveli,-27.0,49.0,-31.0,-13.0,-10.0,9.0
2021-06-02,Dadra and Nagar Haveli,-29.0,50.0,-29.0,-7.0,-9.0,9.0
2021-06-03,Dadra and Nagar Haveli,-33.0,14.0,-33.0,-14.0,-8.0,11.0
2021-06-04,Dadra and Nagar Haveli,-29.0,48.0,-27.0,-6.0,-5.0,10.0
2021-06-05,Dadra and Nagar Haveli,-31.0,27.0,-27.0,5.0,-3.0,10.0
2021-06-06,Dadra and Nagar Haveli,-40.0,3.0,-35.0,-5.0,-11.0,12.0
2021-06-07,Dadra and Nagar Haveli,-28.0,26.0,-28.0,3.0,-5.0,9.0
2021-06-08,Dadra and Nagar Haveli,-26.0,44.0,-20.0,-4.0,-6.0,8.0
2021-06-09,Dadra and Nagar Haveli,-30.0,39.0,-30.0,-4.0,-6.0,9.0
2021-06-10,Dadra and Nagar Haveli,-30.0,15.0,-26.0,-10.0,-6.0,9.0
2021-06-11,Dadra and Nagar Haveli,-25.0,51.0,-32.0,-3.0,-2.0,9.0
2021-06-12,Dadra and Nagar Haveli,-28.0,31.0,-33.0,17.0,-3.0,10.0
2021-06-13,Dadra and Nagar Haveli,-25.0,31.0,-32.0,3.0,-8.0,10.0
2021-06-14,Dadra and Nagar Haveli,-28.0,22.0,-25.0,-5.0,-5.0,8.0
2021-06-15,Dadra and Nagar Haveli,-27.0,37.0,-26.0,-5.0,-8.0,7.0
2021-06-16,Dadra and Nagar Haveli,-29.0,26.0,-27.0,3.0,-8.0,7.0
2021-06-17,Dadra and Nagar Haveli,-36.0,9.0,-33.0,-17.0,-7.0,9.0
2021-06-18,Dadra and Nagar Haveli,-28.0,49.0,-37.0,3.0,-5.0,9.0
2021-06-19,Dadra and Nagar Haveli,-31.0,22.0,-33.0,7.0,-3.0,9.0
2021-06-20,Dadra and Nagar Haveli,-27.0,30.0,-26.0,-2.0,-13.0,9.0
2021-06-21,Dadra and Nagar Haveli,-29.0,23.0,-24.0,-15.0,-9.0,7.0
2021-06-22,Dadra and Nagar Haveli,-27.0,29.0,-24.0,-4.0,-11.0,8.0
2021-06-23,Dadra and Nagar Haveli,-29.0,35.0,-27.0,-1.0,-8.0,8.0
2021-06-24,Dadra and Nagar Haveli,-30.0,10.0,-26.0,-8.0,-8.0,8.0
2021-06-25,Dadra and Nagar Haveli,-30.0,39.0,-28.0,8.0,-6.0,10.0
2021-06-26,Dadra and Nagar Haveli,-28.0,24.0,-24.0,19.0,-5.0,9.0
2021-06-27,Dadra and Nagar Haveli,-29.0,21.0,-20.0,6.0,-11.0,10.0
2021-06-28,Dadra and Nagar Haveli,-29.0,13.0,-24.0,0.0,-7.0,8.0
2021-06-29,Dadra and Nagar Haveli,-26.0,30.0,-19.0,1.0,-8.0,7.0
2021-06-30,Dadra and Nagar Haveli,-28.0,30.0,-23.0,10.0,-7.0,6.0
2021-07-01,Dadra and Nagar Haveli,-24.0,23.0,-20.0,0.0,-6.0,8.0
2021-07-02,Dadra and Nagar Haveli,-20.0,47.0,-24.0,19.0,-4.0,8.0
2021-07-03,Dadra and Nagar Haveli,-21.0,31.0,-23.0,13.5,-1.0,8.0
2021-07-04,Dadra and Nagar Haveli,-16.0,35.0,-15.0,8.0,-9.0,9.0
2021-07-05,Dadra and Nagar Haveli,-20.0,24.0,-13.0,11.0,-4.0,8.0
2021-07-06,Dadra and Nagar Haveli,-21.0,32.0,-16.0,19.0,-6.0,7.0
2021-07-07,Dadra and Nagar Haveli,-19.0,36.0,-17.0,14.5,-4.0,6.0
2021-07-08,Dadra and Nagar Haveli,-19.0,25.0,-19.0,10.0,-4.0,7.0
2021-07-09,Dadra and Nagar Haveli,-17.0,52.0,-22.0,18.666666666666664,-2.0,8.0
2021-07-10,Dadra and Nagar Haveli,-17.0,35.0,-21.0,27.333333333333332,-2.0,9.0
2021-07-11,Dadra and Nagar Haveli,-13.0,45.0,-14.0,36.0,-8.0,9.0
2021-07-12,Dadra and Nagar Haveli,-23.0,24.0,-27.0,27.0,-5.0,9.0
2021-07-13,Dadra and Nagar Haveli,-25.0,23.0,-21.0,19.0,-6.0,9.0
2021-07-14,Dadra and Nagar Haveli,-18.0,64.0,-19.0,18.5,-4.0,7.0
2021-07-15,Dadra and Nagar Haveli,-20.0,49.0,-23.0,18.0,-4.0,8.0
2021-07-16,Dadra and Nagar Haveli,-20.0,64.0,-29.0,15.666666666666666,-1.0,9.0
2021-07-17,Dadra and Nagar Haveli,-20.0,57.0,-24.0,13.333333333333332,0.0,8.0
2021-07-18,Dadra and Nagar Haveli,-20.0,61.0,-20.0,11.0,-9.0,10.0
2021-07-19,Dadra and Nagar Haveli,-30.0,30.0,-29.0,10.0,-5.0,11.0
2021-07-20,Dadra and Nagar Haveli,-25.0,57.0,-20.0,15.0,-5.0,8.0
2021-07-21,Dadra and Nagar Haveli,-32.0,27.0,-30.0,13.0,-10.0,11.0
2021-07-22,Dadra and Nagar Haveli,-22.0,43.0,-23.0,5.0,-3.0,9.0
2021-07-23,Dadra and Nagar Haveli,-20.0,66.0,-26.0,22.0,-1.0,9.0
2021-07-24,Dadra and Nagar Haveli,-21.0,56.0,-20.0,23.0,2.0,9.0
2021-07-25,Dadra and Nagar Haveli,-24.0,44.0,-24.0,24.0,-6.0,12.0
2021-07-26,Dadra and Nagar Haveli,-24.0,40.0,-21.0,18.0,-1.0,10.0
2021-07-27,Dadra and Nagar Haveli,-22.0,49.0,-27.0,17.0,-2.0,8.0
2021-07-28,Dadra and Nagar Haveli,-23.0,51.0,-26.0,13.0,0.0,9.0
2021-07-29,Dadra and Nagar Haveli,-27.0,29.0,-31.0,9.0,0.0,11.0
2021-07-30,Dadra and Nagar Haveli,-19.0,67.0,-30.0,14.666666666666668,4.0,10.0
2021-07-31,Dadra and Nagar Haveli,-18.0,56.0,-26.0,20.333333333333336,7.0,9.0
2021-08-01,Dadra and Nagar Haveli,-13.0,64.0,-14.0,26.0,-1.0,9.0
2021-08-02,Dadra and Nagar Haveli,-17.0,50.0,-14.0,19.0,-6.0,10.0
2021-08-03,Dadra and Nagar Haveli,-19.0,57.0,-18.0,27.0,0.0,9.0
2021-08-04,Dadra and Nagar Haveli,-22.0,50.0,-27.0,17.0,2.0,8.0
2021-08-05,Dadra and Nagar Haveli,-15.0,53.0,-25.0,7.0,2.0,9.0
2021-08-06,Dadra and Nagar Haveli,-13.0,76.0,-27.0,12.333333333333332,6.0,8.0
2021-08-07,Dadra and Nagar Haveli,-9.0,74.0,-19.0,17.666666666666664,9.0,7.0
2021-08-08,Dadra and Nagar Haveli,-6.0,90.0,-9.0,23.0,-1.0,9.0
2021-08-09,Dadra and Nagar Haveli,-14.0,62.0,-16.0,19.0,3.0,7.0
2021-08-10,Dadra and Nagar Haveli,-12.0,71.0,-18.0,25.0,3.0,7.0
2021-08-11,Dadra and Nagar Haveli,-10.0,73.0,-17.0,18.5,6.0,7.0
2021-08-12,Dadra and Nagar Haveli,-14.0,54.0,-24.0,12.0,5.0,8.0
2021-08-13,Dadra and Nagar Haveli,-11.0,82.0,-21.0,15.333333333333334,9.0,8.0
2021-08-14,Dadra and Nagar Haveli,-11.0,61.0,-21.0,18.666666666666668,9.0,8.0
2021-08-15,Dadra and Nagar Haveli,-9.0,75.0,-7.0,22.0,-19.0,11.0
2021-08-16,Dadra and Nagar Haveli,-16.0,61.0,-18.0,13.0,-1.0,9.0
2021-08-17,Dadra and Nagar Haveli,-17.0,54.0,-25.0,27.0,3.0,8.0
2021-08-18,Dadra and Nagar Haveli,-19.0,45.0,-28.0,23.0,6.0,8.0
2021-08-19,Dadra and Nagar Haveli,-29.0,22.0,-36.0,-3.0,3.0,11.0
2021-08-20,Dadra and Nagar Haveli,-10.0,97.0,-33.0,7.333333333333334,5.0,9.0
2021-08-21,Dadra and Nagar Haveli,-18.0,56.0,-33.0,17.666666666666668,6.0,9.0
2021-08-22,Dadra and Nagar Haveli,-6.0,89.0,-14.0,28.0,-22.0,8.0
2021-08-23,Dadra and Nagar Haveli,-12.0,67.0,-17.0,24.0,1.0,6.0
2021-08-24,Dadra and Nagar Haveli,-12.0,79.0,-18.0,21.0,2.0,7.0
2021-08-25,Dadra and Nagar Haveli,-15.0,72.0,-20.0,18.0,6.0,6.0
2021-08-26,Dadra and Nagar Haveli,-15.0,69.0,-22.0,15.0,5.0,8.0
2021-08-27,Dadra and Nagar Haveli,-12.0,105.0,-27.0,16.333333333333332,8.0,8.0
2021-08-28,Dadra and Nagar Haveli,-16.0,76.0,-24.0,17.666666666666668,10.0,8.0
2021-08-29,Dadra and Nagar Haveli,-10.0,90.0,-7.0,19.0,4.0,9.0
2021-08-30,Dadra and Nagar Haveli,-17.0,82.0,-9.0,13.0,-7.0,11.0
2021-08-31,Dadra and Nagar Haveli,-26.0,44.0,-33.0,12.0,0.0,11.0
2021-09-01,Dadra and Nagar Haveli,-22.0,53.0,-33.0,16.0,5.0,9.0
2021-09-02,Dadra and Nagar Haveli,-16.0,73.0,-27.0,11.0,6.0,9.0
2021-09-03,Dadra and Nagar Haveli,-14.0,97.0,-38.0,23.0,10.0,9.0
2021-09-04,Dadra and Nagar Haveli,-15.0,79.0,-28.0,21.5,14.0,9.0
2021-09-05,Dadra and Nagar Haveli,-13.0,85.0,-24.0,20.0,6.0,10.0
2021-09-06,Dadra and Nagar Haveli,-12.0,83.0,-26.0,13.0,9.0,8.0
2021-09-07,Dadra and Nagar Haveli,-15.0,92.0,-30.0,21.0,7.0,8.0
2021-09-08,Dadra and Nagar Haveli,-12.0,95.0,-33.0,23.0,8.0,8.0
2021-09-09,Dadra and Nagar Haveli,-4.0,99.0,-27.0,25.0,7.0,7.0
2021-09-10,Dadra and Nagar Haveli,-7.0,107.0,-23.0,15.0,-21.0,14.0
2021-09-11,Dadra and Nagar Haveli,-19.0,76.0,-27.0,23.0,6.0,11.0
2021-09-12,Dadra and Nagar Haveli,-20.0,68.0,-31.0,9.0,5.0,11.0
2021-09-13,Dadra and Nagar Haveli,-33.0,34.0,-36.0,-1.0,4.0,12.0
2021-09-14,Dadra and Nagar Haveli,-20.0,72.0,-25.0,7.0,3.0,10.0
2021-09-15,Dadra and Nagar Haveli,-11.0,96.0,-23.0,11.5,8.0,7.0
2021-09-16,Dadra and Nagar Haveli,-11.0,82.0,-24.0,16.0,7.0,7.0
2021-09-17,Dadra and Nagar Haveli,-6.0,112.0,-24.0,19.333333333333332,10.0,8.0
2021-09-18,Dadra and Nagar Haveli,-9.0,88.0,-26.0,22.666666666666668,14.0,8.0
2021-09-19,Dadra and Nagar Haveli,-9.0,75.0,-24.0,26.0,4.0,10.0
2021-09-20,Dadra and Nagar Haveli,-10.0,77.0,-19.0,22.0,10.0,8.0
2021-09-21,Dadra and Nagar Haveli,-28.0,43.0,-34.0,7.0,6.0,10.0
2021-09-22,Dadra and Nagar Haveli,-18.0,73.0,-25.0,22.0,10.0,9.0
2021-09-23,Dadra and Nagar Haveli,-17.0,59.0,-30.0,9.0,12.0,9.0
2021-09-24,Dadra and Nagar Haveli,-12.0,105.0,-31.0,16.5,14.0,8.0
2021-09-25,Dadra and Nagar Haveli,-12.0,81.0,-24.0,24.0,15.0,8.0
2021-09-26,Dadra and Nagar Haveli,-8.0,84.0,-14.0,19.0,8.0,9.0
2021-09-27,Dadra and Nagar Haveli,-11.0,85.0,-24.0,20.0,13.0,8.0
2021-09-28,Dadra and Nagar Haveli,-22.0,69.0,-30.0,11.0,11.0,9.0
2021-09-29,Dadra and Nagar Haveli,-27.0,49.0,-32.0,16.0,11.0,10.0
2021-09-30,Dadra and Nagar Haveli,-14.0,73.0,-33.0,16.0,12.0,8.0
2021-10-01,Dadra and Nagar Haveli,-5.0,118.0,-20.0,15.666666666666666,15.0,6.0
2021-10-02,Dadra and Nagar Haveli,-11.0,90.0,-8.0,15.333333333333334,-11.0,13.0
2021-10-03,Dadra and Nagar Haveli,-5.0,90.0,-15.0,15.0,9.0,9.0
2021-10-04,Dadra and Nagar Haveli,-7.0,87.0,-13.0,19.0,14.0,7.0
2021-10-05,Dadra and Nagar Haveli,-9.0,97.0,-14.0,28.0,11.0,7.0
2021-10-06,Dadra and Nagar Haveli,-8.0,91.0,-24.0,21.5,11.0,7.0
2021-10-07,Dadra and Nagar Haveli,-19.0,58.0,-23.0,15.0,11.0,8.0
2021-10-08,Dadra and Nagar Haveli,-6.0,109.0,-26.0,18.25,15.0,7.0
2021-10-09,Dadra and Nagar Haveli,-12.0,70.0,-29.0,21.5,15.0,8.0
2021-10-10,Dadra and Nagar Haveli,-2.0,88.0,-23.0,24.75,9.0,8.0
2021-10-11,Dadra and Nagar Haveli,-8.0,80.0,-18.0,28.0,13.0,7.0
2021-10-12,Dadra and Nagar Haveli,-5.0,104.0,-22.0,28.333333333333332,9.0,6.0
2021-10-13,Dadra and Nagar Haveli,-6.0,100.0,-14.0,28.666666666666668,10.0,5.0
2021-10-14,Dadra and Nagar Haveli,-6.0,79.0,-22.0,29.0,9.0,6.0
2021-10-15,Dadra and Nagar Haveli,1.0,124.0,1.0,31.333333333333332,-30.0,14.0
2021-10-16,Dadra and Nagar Haveli,-13.0,75.0,-17.0,33.666666666666664,10.0,8.0
2021-10-17,Dadra and Nagar Haveli,-12.0,89.0,-19.0,36.0,9.0,8.0
2021-10-18,Dadra and Nagar Haveli,-5.0,85.0,-9.0,38.0,13.0,6.0
2021-10-19,Dadra and Nagar Haveli,-10.0,85.0,-12.0,40.0,3.0,7.0
2021-10-20,Dadra and Nagar Haveli,-8.0,74.0,-15.0,42.0,11.0,5.0
2021-10-21,Dadra and Nagar Haveli,-9.0,73.0,-19.0,44.0,11.0,6.0
2021-10-22,Dadra and Nagar Haveli,-5.0,102.0,-21.0,45.333333333333336,14.0,6.0
2021-10-23,Dadra and Nagar Haveli,-8.0,84.0,-24.0,46.666666666666664,16.0,7.0
2021-10-24,Dadra and Nagar Haveli,-7.0,84.0,-20.0,48.0,10.0,9.0
2021-10-25,Dadra and Nagar Haveli,-6.0,81.0,-15.0,45.75,13.0,7.0
2021-10-26,Dadra and Nagar Haveli,-7.0,90.0,-1.0,43.5,11.0,7.0
2021-10-27,Dadra and Nagar Haveli,-4.0,85.0,-8.0,41.25,13.0,6.0
2021-10-28,Dadra and Nagar Haveli,-7.0,74.0,-17.0,39.0,12.0,7.0
2021-10-29,Dadra and Nagar Haveli,-5.0,118.0,-20.0,37.714285714285715,12.0,6.0
2021-10-30,Dadra and Nagar Haveli,-6.0,76.0,-15.0,36.42857142857143,-11.0,10.0
2021-10-31,Dadra and Nagar Haveli,6.0,119.0,-23.0,35.14285714285714,25.0,5.0
2021-11-01,Dadra and Nagar Haveli,5.0,127.0,-11.0,33.857142857142854,7.0,6.0
2021-11-02,Dadra and Nagar Haveli,15.0,174.0,-7.0,32.57142857142857,4.0,4.0
2021-11-03,Dadra and Nagar Haveli,20.0,145.0,-11.0,31.285714285714285,0.0,4.0
2021-11-04,Dadra and Nagar Haveli,23.0,133.0,8.0,30.0,-54.0,15.0
2021-11-05,Dadra and Nagar Haveli,0.0,70.0,36.0,31.666666666666668,-56.0,15.0
2021-11-06,Dadra and Nagar Haveli,-2.0,68.0,35.0,33.333333333333336,-36.0,11.0
2021-11-07,Dadra and Nagar Haveli,-4.0,77.0,24.0,35.0,-13.0,5.0
2021-11-08,Dadra and Nagar Haveli,-2.0,78.0,11.0,30.0,-4.0,6.0
2021-11-09,Dadra and Nagar Haveli,-1.0,89.0,12.0,28.0,-2.0,6.0
2021-11-10,Dadra and Nagar Haveli,-4.0,82.0,71.0,26.0,-6.0,5.0
2021-11-11,Dadra and Nagar Haveli,-5.0,63.0,47.0,24.0,2.0,5.0
2021-11-12,Dadra and Nagar Haveli,-3.0,99.0,-12.0,31.666666666666668,5.0,7.0
2021-11-13,Dadra and Nagar Haveli,-6.0,73.0,1.0,39.333333333333336,5.0,7.0
2021-11-14,Dadra and Nagar Haveli,-1.0,83.0,4.0,47.0,2.0,6.0
2021-11-15,Dadra and Nagar Haveli,-1.0,82.0,-5.0,37.0,6.0,6.0
2021-11-16,Dadra and Nagar Haveli,-4.0,82.0,-9.0,31.0,4.0,6.0
2021-11-17,Dadra and Nagar Haveli,-6.0,77.0,-7.0,24.0,6.0,6.0
2021-11-18,Dadra and Nagar Haveli,-12.0,49.0,-19.0,17.0,4.0,7.0
2021-11-19,Dadra and Nagar Haveli,-6.0,85.0,-18.0,19.75,6.0,6.0
2021-11-20,Dadra and Nagar Haveli,-6.0,70.0,-12.0,22.5,8.0,6.0
2021-11-21,Dadra and Nagar Haveli,-6.0,67.0,-6.0,25.25,-1.0,6.0
2021-11-22,Dadra and Nagar Haveli,-7.0,74.0,-10.0,28.0,6.0,7.0
2021-11-23,Dadra and Nagar Haveli,-8.0,72.0,-8.0,32.0,4.0,6.0
2021-11-24,Dadra and Nagar Haveli,-7.0,78.0,-11.0,26.5,6.0,6.0
2021-11-25,Dadra and Nagar Haveli,-10.0,55.0,-8.0,21.0,5.0,6.0
2021-11-26,Dadra and Nagar Haveli,-5.0,90.0,-12.0,23.333333333333332,8.0,6.0
2021-11-27,Dadra and Nagar Haveli,-10.0,70.0,-4.0,25.666666666666668,9.0,7.0
2021-11-28,Dadra and Nagar Haveli,-7.0,62.0,5.0,28.0,0.0,7.0
2021-11-29,Dadra and Nagar Haveli,-8.0,69.0,-10.0,36.0,6.0,6.0
2021-11-30,Dadra and Nagar Haveli,-5.0,64.0,-13.0,33.0,3.0,5.0
2021-12-01,Dadra and Nagar Haveli,-28.0,12.0,-24.0,29.0,3.0,9.0
2021-12-02,Dadra and Nagar Haveli,-7.0,53.0,-20.0,25.0,4.0,8.0
2021-12-03,Dadra and Nagar Haveli,-2.0,87.0,-17.0,32.0,10.0,7.0
2021-12-04,Dadra and Nagar Haveli,-5.0,61.0,-12.0,39.0,13.0,7.0
2021-12-05,Dadra and Nagar Haveli,0.0,61.0,-1.0,46.0,1.0,8.0
2021-12-06,Dadra and Nagar Haveli,-2.0,69.0,-2.0,32.0,9.0,6.0
2021-12-07,Dadra and Nagar Haveli,-3.0,75.0,2.0,33.0,9.0,5.0
2021-12-08,Dadra and Nagar Haveli,0.0,68.0,2.0,32.0,13.0,4.0
2021-12-09,Dadra and Nagar Haveli,-3.0,49.0,-10.0,31.0,13.0,6.0
2021-12-10,Dadra and Nagar Haveli,0.0,77.0,-11.0,33.0,16.0,6.0
2021-12-11,Dadra and Nagar Haveli,-1.0,60.0,-9.0,35.0,15.0,6.0
2021-12-12,Dadra and Nagar Haveli,2.0,57.0,2.0,37.0,8.0,6.0
2021-12-13,Dadra and Nagar Haveli,-3.0,63.0,-2.0,33.0,13.0,5.0
2021-12-14,Dadra and Nagar Haveli,-3.0,66.0,-3.0,33.0,13.0,5.0
2021-12-15,Dadra and Nagar Haveli,-2.0,63.0,-2.0,34.5,17.0,5.0
2021-12-16,Dadra and Nagar Haveli,-1.0,49.0,-4.0,36.0,15.0,6.0
2021-12-17,Dadra and Nagar Haveli,1.0,82.0,-8.0,38.666666666666664,19.0,7.0
2021-12-18,Dadra and Nagar Haveli,-2.0,56.0,-4.0,41.333333333333336,22.0,6.0
2021-12-19,Dadra and Nagar Haveli,3.0,49.0,4.0,44.0,10.0,6.0
2021-12-20,Dadra and Nagar Haveli,3.0,65.0,-1.0,42.5,19.0,6.0
2021-12-21,Dadra and Nagar Haveli,-2.0,63.0,0.0,41.0,17.0,6.0
2021-12-22,Dadra and Nagar Haveli,-1.0,66.0,-2.0,39.5,20.0,6.0
2021-12-23,Dadra and Nagar Haveli,-3.0,56.0,-1.0,38.0,18.0,6.0
2021-12-24,Dadra and Nagar Haveli,1.0,82.0,-9.0,37.333333333333336,20.0,6.0
2021-12-25,Dadra and Nagar Haveli,-4.0,52.0,9.0,36.666666666666664,9.0,8.0
2021-12-26,Dadra and Nagar Haveli,0.0,41.0,20.0,36.0,11.0,6.0
2021-12-27,Dadra and Nagar Haveli,-2.0,72.0,4.0,35.75,17.0,6.0
2021-12-28,Dadra and Nagar Haveli,-3.0,61.0,0.0,35.5,15.0,6.0
2021-12-29,Dadra and Nagar Haveli,-4.0,56.0,4.0,35.25,18.0,6.0
2021-12-30,Dadra and Nagar Haveli,-3.0,42.0,-4.0,35.0,18.0,7.0
2021-12-31,Dadra and Nagar Haveli,9.0,97.0,-4.0,34.714285714285715,17.0,6.0
2022-01-01,Dadra and Nagar Haveli,1.0,54.0,37.0,34.42857142857143,3.0,8.0
2022-01-02,Dadra and Nagar Haveli,1.0,46.0,15.0,34.142857142857146,12.0,8.0
2022-01-03,Dadra and Nagar Haveli,-1.0,71.0,10.0,33.857142857142854,23.0,8.0
2022-01-04,Dadra and Nagar Haveli,-3.0,68.0,8.0,33.57142857142857,21.0,7.0
2022-01-05,Dadra and Nagar Haveli,-4.0,62.0,5.0,33.285714285714285,23.0,7.0
2022-01-06,Dadra and Nagar Haveli,-5.0,49.0,-3.0,33.0,21.0,9.0
2022-01-07,Dadra and Nagar Haveli,-2.0,77.0,-10.0,36.666666666666664,26.0,9.0
2022-01-08,Dadra and Nagar Haveli,-8.0,54.0,-7.0,40.333333333333336,25.0,10.0
2022-01-09,Dadra and Nagar Haveli,4.0,65.0,-1.0,44.0,16.0,10.0
2022-01-10,Dadra and Nagar Haveli,1.0,78.0,0.0,28.0,22.0,10.0
2022-01-11,Dadra and Nagar Haveli,-2.0,80.0,2.0,30.0,20.0,9.0
2022-01-12,Dadra and Nagar Haveli,0.0,69.0,2.0,27.0,22.0,10.0
2022-01-13,Dadra and Nagar Haveli,2.0,70.0,-1.0,24.0,21.0,10.0
2022-01-14,Dadra and Nagar Haveli,-3.0,71.0,2.0,30.0,-13.0,17.0
2022-01-15,Dadra and Nagar Haveli,-8.0,45.0,-3.0,36.0,20.0,12.0
2022-01-16,Dadra and Nagar Haveli,-6.0,57.0,-2.0,42.0,19.0,12.0
2022-01-17,Dadra and Nagar Haveli,-4.0,64.0,0.0,35.0,19.0,11.0
2022-01-18,Dadra and Nagar Haveli,-8.0,60.0,5.0,29.0,17.0,11.0
2022-01-19,Dadra and Nagar Haveli,-2.0,59.0,6.0,23.0,20.0,10.0
2022-01-20,Dadra and Nagar Haveli,-2.0,46.0,8.0,17.0,19.0,11.0
2022-01-21,Dadra and Nagar Haveli,0.0,68.0,-10.0,19.333333333333332,23.0,11.0
2022-01-22,Dadra and Nagar Haveli,-4.0,47.0,1.0,21.666666666666668,24.0,11.0
2022-01-23,Dadra and Nagar Haveli,-1.0,45.0,7.0,24.0,21.0,11.0
2022-01-24,Dadra and Nagar Haveli,0.0,57.0,-6.0,12.0,24.0,12.0
2022-01-25,Dadra and Nagar Haveli,-1.0,67.0,0.0,21.0,22.0,10.0
2022-01-26,Dadra and Nagar Haveli,10.0,76.0,64.0,19.0,-32.0,18.0
2022-01-27,Dadra and Nagar Haveli,-5.0,45.0,-8.0,17.0,24.0,11.0
2022-01-28,Dadra and Nagar Haveli,-1.0,73.0,-7.0,20.0,29.0,11.0
2022-01-29,Dadra and Nagar Haveli,-4.0,51.0,1.0,23.0,31.0,11.0
2022-01-30,Dadra and Nagar Haveli,-1.0,45.0,9.0,26.0,24.0,11.0
2022-01-31,Dadra and Nagar Haveli,3.0,69.0,-2.0,32.0,27.0,11.0
2022-02-01,Dadra and Nagar Haveli,4.0,62.0,1.0,36.0,24.0,10.0
2022-02-02,Dadra and Nagar Haveli,3.0,64.0,-3.0,40.0,26.0,9.0
2022-02-03,Dadra and Nagar Haveli,0.0,47.0,-7.0,44.0,24.0,10.0
2022-02-04,Dadra and Nagar Haveli,3.0,71.0,-9.0,41.333333333333336,28.0,9.0
2022-02-05,Dadra and Nagar Haveli,-1.0,42.0,2.0,38.666666666666664,26.0,8.0
2022-02-06,Dadra and Nagar Haveli,4.0,39.0,-1.0,36.0,18.0,9.0
2022-02-07,Dadra and Nagar Haveli,2.0,50.0,-6.0,36.25,23.0,9.0
2022-02-08,Dadra and Nagar Haveli,2.0,60.0,4.0,36.5,23.0,8.0
2022-02-09,Dadra and Nagar Haveli,3.0,59.0,2.0,36.75,24.0,8.0
2022-02-10,Dadra and Nagar Haveli,3.0,54.0,4.0,37.0,23.0,9.0
2022-02-11,Dadra and Nagar Haveli,7.0,79.0,0.0,39.333333333333336,27.0,9.0
2022-02-12,Dadra and Nagar Haveli,3.0,63.0,1.0,41.666666666666664,26.0,9.0
2022-02-13,Dadra and Nagar Haveli,11.0,60.0,2.0,44.0,19.0,9.0
2022-02-14,Dadra and Nagar Haveli,13.0,72.0,7.0,42.0,25.0,9.0
2022-02-15,Dadra and Nagar Haveli,5.0,74.0,6.0,40.0,23.0,8.0
2022-02-16,Dadra and Nagar Haveli,5.0,58.0,18.0,38.0,24.0,7.0
2022-02-17,Dadra and Nagar Haveli,0.0,55.0,-5.0,36.0,24.0,8.0
2022-02-18,Dadra and Nagar Haveli,4.0,80.0,-6.0,35.333333333333336,28.0,8.0
2022-02-19,Dadra and Nagar Haveli,7.0,58.0,-5.0,34.666666666666664,28.0,8.0
2022-02-20,Dadra and Nagar Haveli,5.0,53.0,4.0,34.0,20.0,9.0
2022-02-21,Dadra and Nagar Haveli,5.0,67.0,12.0,38.25,26.0,9.0
2022-02-22,Dadra and Nagar Haveli,3.0,70.0,5.0,42.5,24.0,8.0
2022-02-23,Dadra and Nagar Haveli,0.0,57.0,15.0,46.75,29.0,8.0
2022-02-24,Dadra and Nagar Haveli,-1.0,44.0,12.0,51.0,29.0,10.0
2022-02-25,Dadra and Nagar Haveli,2.0,72.0,7.0,47.0,33.0,10.0
2022-02-26,Dadra and Nagar Haveli,0.0,51.0,6.0,43.0,32.0,10.0
2022-02-27,Dadra and Nagar Haveli,0.0,41.0,8.0,39.0,26.0,10.0
2022-02-28,Dadra and Nagar Haveli,4.0,80.0,10.0,39.523809523809526,31.0,8.0
2022-03-01,Dadra and Nagar Haveli,-2.0,53.0,39.0,40.04761904761905,3.0,12.0
2022-03-02,Dadra and Nagar Haveli,-2.0,59.0,5.0,40.57142857142857,30.0,9.0
2022-03-03,Dadra and Nagar Haveli,-1.0,49.0,9.0,41.095238095238095,31.0,9.0
2022-03-04,Dadra and Nagar Haveli,4.0,72.0,4.0,41.61904761904762,36.0,11.0
2022-03-05,Dadra and Nagar Haveli,3.0,53.0,3.0,42.142857142857146,38.0,11.0
2022-03-06,Dadra and Nagar Haveli,8.0,48.0,6.0,42.666666666666664,29.0,12.0
2022-03-07,Dadra and Nagar Haveli,7.0,73.0,10.0,43.19047619047619,37.0,11.0
2022-03-08,Dadra and Nagar Haveli,9.0,74.0,19.0,43.714285714285715,34.0,10.0
2022-03-09,Dadra and Nagar Haveli,7.0,73.0,20.0,44.23809523809524,38.0,11.0
2022-03-10,Dadra and Nagar Haveli,5.0,55.0,17.0,44.76190476190476,38.0,12.0
2022-03-11,Dadra and Nagar Haveli,9.0,81.0,12.0,45.285714285714285,42.0,13.0
